id	topic_id	thread_id	type	formula
q_879	A.381	4032477	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""A_{1},...,A_{n}"" class=""ltx_Math"" display=""block""><semantics><mrow><msub><mi>A</mi><mn>1</mn></msub><mo>,</mo><mi mathvariant=""normal"">…</mi><mo>,</mo><msub><mi>A</mi><mi>n</mi></msub></mrow></semantics></math>"
q_880	A.381	4032477	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""fi:\mathbb{N}\rightarrow A_{i}"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>f</mi><mo>⁢</mo><mi>i</mi></mrow><mo>:</mo><mrow><mi>ℕ</mi><mo>→</mo><msub><mi>A</mi><mi>i</mi></msub></mrow></mrow></semantics></math>"
q_881	A.381	4032477	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""i=1,...,n"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>i</mi><mo>=</mo><mrow><mn>1</mn><mo>,</mo><mi mathvariant=""normal"">…</mi><mo>,</mo><mi>n</mi></mrow></mrow></semantics></math>"
q_882	A.381	4032477	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""g:\mathbb{N}\rightarrow A"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>g</mi><mo>:</mo><mrow><mi>ℕ</mi><mo>→</mo><mi>A</mi></mrow></mrow></semantics></math>"
q_883	A.382	4030774	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""SS=\{A_{1},A_{2},A_{3},...\}"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>S</mi><mo>⁢</mo><mi>S</mi></mrow><mo>=</mo><mrow><mo stretchy=""false"">{</mo><msub><mi>A</mi><mn>1</mn></msub><mo>,</mo><msub><mi>A</mi><mn>2</mn></msub><mo>,</mo><msub><mi>A</mi><mn>3</mn></msub><mo>,</mo><mi mathvariant=""normal"">…</mi><mo stretchy=""false"">}</mo></mrow></mrow></semantics></math>"
q_884	A.382	4030774	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\{\mathbf{T},\mathbf{F}\}"" class=""ltx_Math"" display=""block""><semantics><mrow><mo stretchy=""false"">{</mo><mi>𝐓</mi><mo>,</mo><mi>𝐅</mi><mo stretchy=""false"">}</mo></mrow></semantics></math>"
q_885	A.382	4030774	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""SS=\{A_{1},A_{2},A_{3},\ldots\}"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>S</mi><mo>⁢</mo><mi>S</mi></mrow><mo>=</mo><mrow><mo stretchy=""false"">{</mo><msub><mi>A</mi><mn>1</mn></msub><mo>,</mo><msub><mi>A</mi><mn>2</mn></msub><mo>,</mo><msub><mi>A</mi><mn>3</mn></msub><mo>,</mo><mi mathvariant=""normal"">…</mi><mo stretchy=""false"">}</mo></mrow></mrow></semantics></math>"
q_886	A.382	4030774	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""V=\{v\mid v:SS\to\{\mathbf{T},\mathbf{F}\}\}"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>V</mi><mo>=</mo><mrow><mo stretchy=""false"">{</mo><mi>v</mi><mo>∣</mo><mrow><mi>v</mi><mo>:</mo><mrow><mrow><mi>S</mi><mo>⁢</mo><mi>S</mi></mrow><mo>→</mo><mrow><mo stretchy=""false"">{</mo><mi>𝐓</mi><mo>,</mo><mi>𝐅</mi><mo stretchy=""false"">}</mo></mrow></mrow></mrow><mo stretchy=""false"">}</mo></mrow></mrow></semantics></math>"
q_887	A.382	4030774	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""V=\{v\mid v:SS\to\{\mathbf{T},\mathbf{F}\}\}"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>V</mi><mo>=</mo><mrow><mo stretchy=""false"">{</mo><mi>v</mi><mo>∣</mo><mrow><mi>v</mi><mo>:</mo><mrow><mrow><mi>S</mi><mo>⁢</mo><mi>S</mi></mrow><mo>→</mo><mrow><mo stretchy=""false"">{</mo><mi>𝐓</mi><mo>,</mo><mi>𝐅</mi><mo stretchy=""false"">}</mo></mrow></mrow></mrow><mo stretchy=""false"">}</mo></mrow></mrow></semantics></math>"
q_888	A.382	4030774	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""v_{1},v_{2},..."" class=""ltx_Math"" display=""block""><semantics><mrow><msub><mi>v</mi><mn>1</mn></msub><mo>,</mo><msub><mi>v</mi><mn>2</mn></msub><mo>,</mo><mi mathvariant=""normal"">…</mi></mrow></semantics></math>"
q_889	A.382	4030774	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n_{1},n_{2},\ldots"" class=""ltx_Math"" display=""block""><semantics><mrow><msub><mi>n</mi><mn>1</mn></msub><mo>,</mo><msub><mi>n</mi><mn>2</mn></msub><mo>,</mo><mi mathvariant=""normal"">…</mi></mrow></semantics></math>"
q_890	A.382	4030774	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""v_{m}:SS\to\{\mathbf{T},\mathbf{F}\}"" class=""ltx_Math"" display=""block""><semantics><mrow><msub><mi>v</mi><mi>m</mi></msub><mo>:</mo><mrow><mrow><mi>S</mi><mo>⁢</mo><mi>S</mi></mrow><mo>→</mo><mrow><mo stretchy=""false"">{</mo><mi>𝐓</mi><mo>,</mo><mi>𝐅</mi><mo stretchy=""false"">}</mo></mrow></mrow></mrow></semantics></math>"
q_891	A.382	4030774	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""T,F"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>T</mi><mo>,</mo><mi>F</mi></mrow></semantics></math>"
q_892	A.382	4030774	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""v_{m}"" class=""ltx_Math"" display=""block""><semantics><msub><mi>v</mi><mi>m</mi></msub></semantics></math>"
q_893	A.383	4026325	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""f_{a}(z):=\frac{z-a}{1-\overline{a}z}"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><msub><mi>f</mi><mi>a</mi></msub><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>z</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo>:=</mo><mfrac><mrow><mi>z</mi><mo>-</mo><mi>a</mi></mrow><mrow><mn>1</mn><mo>-</mo><mrow><mover accent=""true""><mi>a</mi><mo>¯</mo></mover><mo>⁢</mo><mi>z</mi></mrow></mrow></mfrac></mrow></semantics></math>"
q_894	A.383	4026325	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""|a|<1"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mo stretchy=""false"">|</mo><mi>a</mi><mo stretchy=""false"">|</mo></mrow><mo><</mo><mn>1</mn></mrow></semantics></math>"
q_895	A.383	4026325	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""f_{a}(e^{it})"" class=""ltx_Math"" display=""block""><semantics><mrow><msub><mi>f</mi><mi>a</mi></msub><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><msup><mi>e</mi><mrow><mi>i</mi><mo>⁢</mo><mi>t</mi></mrow></msup><mo stretchy=""false"">)</mo></mrow></mrow></semantics></math>"
q_896	A.383	4026325	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""|f_{a}(e^{it})|=1"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mo stretchy=""false"">|</mo><mrow><msub><mi>f</mi><mi>a</mi></msub><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><msup><mi>e</mi><mrow><mi>i</mi><mo>⁢</mo><mi>t</mi></mrow></msup><mo stretchy=""false"">)</mo></mrow></mrow><mo stretchy=""false"">|</mo></mrow><mo>=</mo><mn>1</mn></mrow></semantics></math>"
q_897	A.383	4026325	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""f_{a}(a)=0"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><msub><mi>f</mi><mi>a</mi></msub><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>a</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo>=</mo><mn>0</mn></mrow></semantics></math>"
q_898	A.384	4022815	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""f_{3}(n)=\binom{n}{2}"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><msub><mi>f</mi><mn>3</mn></msub><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>n</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo>=</mo><mrow><mo>(</mo><mfrac linethickness=""0pt""><mi>n</mi><mn>2</mn></mfrac><mo>)</mo></mrow></mrow></semantics></math>"
q_899	A.385	4009989	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\sigma(a)=|a|"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>σ</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>a</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo>=</mo><mrow><mo stretchy=""false"">|</mo><mi>a</mi><mo stretchy=""false"">|</mo></mrow></mrow></semantics></math>"
q_900	A.385	4009989	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\sigma(ab)=\sigma(a)\sigma(b)"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>σ</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>a</mi><mo>⁢</mo><mi>b</mi></mrow><mo stretchy=""false"">)</mo></mrow></mrow><mo>=</mo><mrow><mi>σ</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>a</mi><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mi>σ</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>b</mi><mo stretchy=""false"">)</mo></mrow></mrow></mrow></semantics></math>"
q_901	A.385	4009989	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\sigma(f(x))=deg(f(x))"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>σ</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>f</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo stretchy=""false"">)</mo></mrow></mrow><mo>=</mo><mrow><mi>d</mi><mo>⁢</mo><mi>e</mi><mo>⁢</mo><mi>g</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>f</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo stretchy=""false"">)</mo></mrow></mrow></mrow></semantics></math>"
q_902	A.385	4009989	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\sigma(ab)=\sigma(a)+\sigma(b)"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>σ</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>a</mi><mo>⁢</mo><mi>b</mi></mrow><mo stretchy=""false"">)</mo></mrow></mrow><mo>=</mo><mrow><mrow><mi>σ</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>a</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo>+</mo><mrow><mi>σ</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>b</mi><mo stretchy=""false"">)</mo></mrow></mrow></mrow></mrow></semantics></math>"
q_903	A.385	4009989	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""R"" class=""ltx_Math"" display=""block""><semantics><mi>R</mi></semantics></math>"
q_904	A.385	4009989	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\sigma:R-\{0\}\rightarrow\{0,1,2,3...\}"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>σ</mi><mo>:</mo><mrow><mrow><mi>R</mi><mo>-</mo><mrow><mo stretchy=""false"">{</mo><mn>0</mn><mo stretchy=""false"">}</mo></mrow></mrow><mo>→</mo><mrow><mo stretchy=""false"">{</mo><mn>0</mn><mo>,</mo><mn>1</mn><mo>,</mo><mn>2</mn><mo>,</mo><mrow><mn>3</mn><mo>⁢</mo><mi mathvariant=""normal"">…</mi></mrow><mo stretchy=""false"">}</mo></mrow></mrow></mrow></semantics></math>"
q_905	A.385	4009989	body	
q_906	A.385	4009989	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a,b\in R"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>a</mi><mo>,</mo><mi>b</mi></mrow><mo>∈</mo><mi>R</mi></mrow></semantics></math>"
q_907	A.385	4009989	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""q,r\in R"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>q</mi><mo>,</mo><mi>r</mi></mrow><mo>∈</mo><mi>R</mi></mrow></semantics></math>"
q_908	A.385	4009989	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""b=aq+r"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>b</mi><mo>=</mo><mrow><mrow><mi>a</mi><mo>⁢</mo><mi>q</mi></mrow><mo>+</mo><mi>r</mi></mrow></mrow></semantics></math>"
q_909	A.385	4009989	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""r=0"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>r</mi><mo>=</mo><mn>0</mn></mrow></semantics></math>"
q_910	A.385	4009989	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\sigma(r)\lt\sigma(a)"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>σ</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>r</mi><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><merror class=""ltx_ERROR undefined undefined""><mtext>\lt</mtext></merror><mo>⁢</mo><mi>σ</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>a</mi><mo stretchy=""false"">)</mo></mrow></mrow></semantics></math>"
q_911	A.386	4009456	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\sum_{n=-\infty}^{\infty}e^{-n^{2}\pi x}=\frac{1}{\sqrt{x}}\sum_{n=-\infty}^{% \infty}e^{-\frac{n^{2}\pi}{x}}"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><munderover><mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo><mrow><mi>n</mi><mo>=</mo><mrow><mo>-</mo><mi mathvariant=""normal"">∞</mi></mrow></mrow><mi mathvariant=""normal"">∞</mi></munderover><msup><mi>e</mi><mrow><mo>-</mo><mrow><msup><mi>n</mi><mn>2</mn></msup><mo>⁢</mo><mi>π</mi><mo>⁢</mo><mi>x</mi></mrow></mrow></msup></mrow><mo>=</mo><mrow><mfrac><mn>1</mn><msqrt><mi>x</mi></msqrt></mfrac><mo>⁢</mo><mrow><munderover><mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo><mrow><mi>n</mi><mo>=</mo><mrow><mo>-</mo><mi mathvariant=""normal"">∞</mi></mrow></mrow><mi mathvariant=""normal"">∞</mi></munderover><msup><mi>e</mi><mrow><mo>-</mo><mfrac><mrow><msup><mi>n</mi><mn>2</mn></msup><mo>⁢</mo><mi>π</mi></mrow><mi>x</mi></mfrac></mrow></msup></mrow></mrow></mrow></semantics></math>"
q_912	A.386	4009456	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\sum_{n=-\infty}^{\infty}e^{-n^{2}\pi x}=\frac{1}{\sqrt{x}}\sum_{n=-\infty}^{% \infty}e^{-\frac{n^{2}\pi}{x}}"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><munderover><mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo><mrow><mi>n</mi><mo>=</mo><mrow><mo>-</mo><mi mathvariant=""normal"">∞</mi></mrow></mrow><mi mathvariant=""normal"">∞</mi></munderover><msup><mi>e</mi><mrow><mo>-</mo><mrow><msup><mi>n</mi><mn>2</mn></msup><mo>⁢</mo><mi>π</mi><mo>⁢</mo><mi>x</mi></mrow></mrow></msup></mrow><mo>=</mo><mrow><mfrac><mn>1</mn><msqrt><mi>x</mi></msqrt></mfrac><mo>⁢</mo><mrow><munderover><mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo><mrow><mi>n</mi><mo>=</mo><mrow><mo>-</mo><mi mathvariant=""normal"">∞</mi></mrow></mrow><mi mathvariant=""normal"">∞</mi></munderover><msup><mi>e</mi><mrow><mo>-</mo><mfrac><mrow><msup><mi>n</mi><mn>2</mn></msup><mo>⁢</mo><mi>π</mi></mrow><mi>x</mi></mfrac></mrow></msup></mrow></mrow></mrow></semantics></math>"
q_913	A.386	4009456	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\displaystyle\sum_{n=-\infty}^{\infty}e^{-n^{2}\pi x}"" class=""ltx_Math"" display=""inline""><semantics><mrow><mstyle displaystyle=""true""><munderover><mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo><mrow><mi>n</mi><mo>=</mo><mrow><mo>-</mo><mi mathvariant=""normal"">∞</mi></mrow></mrow><mi mathvariant=""normal"">∞</mi></munderover></mstyle><msup><mi>e</mi><mrow><mo>-</mo><mrow><msup><mi>n</mi><mn>2</mn></msup><mo>⁢</mo><mi>π</mi><mo>⁢</mo><mi>x</mi></mrow></mrow></msup></mrow></semantics></math>"
q_914	A.386	4009456	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\vartheta(z;\tau):=\sum_{n=-\infty}^{\infty}e^{\pi in^{2}\tau+2\pi inz}"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>ϑ</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>z</mi><mo>;</mo><mi>τ</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo>:=</mo><mrow><munderover><mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo><mrow><mi>n</mi><mo>=</mo><mrow><mo>-</mo><mi mathvariant=""normal"">∞</mi></mrow></mrow><mi mathvariant=""normal"">∞</mi></munderover><msup><mi>e</mi><mrow><mrow><mi>π</mi><mo>⁢</mo><mi>i</mi><mo>⁢</mo><msup><mi>n</mi><mn>2</mn></msup><mo>⁢</mo><mi>τ</mi></mrow><mo>+</mo><mrow><mn>2</mn><mo>⁢</mo><mi>π</mi><mo>⁢</mo><mi>i</mi><mo>⁢</mo><mi>n</mi><mo>⁢</mo><mi>z</mi></mrow></mrow></msup></mrow></mrow></semantics></math>"
q_915	A.386	4009456	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\vartheta(0,e^{-\pi x})=\sum_{n=-\infty}^{\infty}e^{\pi in^{2}e^{-\pi x}}"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>ϑ</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mn>0</mn><mo>,</mo><msup><mi>e</mi><mrow><mo>-</mo><mrow><mi>π</mi><mo>⁢</mo><mi>x</mi></mrow></mrow></msup><mo stretchy=""false"">)</mo></mrow></mrow><mo>=</mo><mrow><munderover><mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo><mrow><mi>n</mi><mo>=</mo><mrow><mo>-</mo><mi mathvariant=""normal"">∞</mi></mrow></mrow><mi mathvariant=""normal"">∞</mi></munderover><msup><mi>e</mi><mrow><mi>π</mi><mo>⁢</mo><mi>i</mi><mo>⁢</mo><msup><mi>n</mi><mn>2</mn></msup><mo>⁢</mo><msup><mi>e</mi><mrow><mo>-</mo><mrow><mi>π</mi><mo>⁢</mo><mi>x</mi></mrow></mrow></msup></mrow></msup></mrow></mrow></semantics></math>"
q_916	A.386	4009456	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""z=0"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>z</mi><mo>=</mo><mn>0</mn></mrow></semantics></math>"
q_917	A.386	4009456	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\tau=e^{-\pi x}"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>τ</mi><mo>=</mo><msup><mi>e</mi><mrow><mo>-</mo><mrow><mi>π</mi><mo>⁢</mo><mi>x</mi></mrow></mrow></msup></mrow></semantics></math>"
q_918	A.387	4006307	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""11"" class=""ltx_Math"" display=""block""><semantics><mn>11</mn></semantics></math>"
q_919	A.387	4006307	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""5"" class=""ltx_Math"" display=""block""><semantics><mn>5</mn></semantics></math>"
q_920	A.387	4006307	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""4"" class=""ltx_Math"" display=""block""><semantics><mn>4</mn></semantics></math>"
q_921	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n\in\mathbb{Z}^{+}"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>n</mi><mo>∈</mo><msup><mi>ℤ</mi><mo>+</mo></msup></mrow></semantics></math>"
q_922	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""k\in\mathbb{Z}_{0}^{+}"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>k</mi><mo>∈</mo><msubsup><mi>ℤ</mi><mn>0</mn><mo>+</mo></msubsup></mrow></semantics></math>"
q_923	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n=5k+i,i\in\{0,1,2,3,4\}"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>n</mi><mo>=</mo><mrow><mrow><mn>5</mn><mo>⁢</mo><mi>k</mi></mrow><mo>+</mo><mi>i</mi></mrow></mrow><mo>,</mo><mrow><mi>i</mi><mo>∈</mo><mrow><mo stretchy=""false"">{</mo><mn>0</mn><mo>,</mo><mn>1</mn><mo>,</mo><mn>2</mn><mo>,</mo><mn>3</mn><mo>,</mo><mn>4</mn><mo stretchy=""false"">}</mo></mrow></mrow></mrow></semantics></math>"
q_924	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""i=0"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>i</mi><mo>=</mo><mn>0</mn></mrow></semantics></math>"
q_925	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""i=1"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>i</mi><mo>=</mo><mn>1</mn></mrow></semantics></math>"
q_926	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""i=2"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>i</mi><mo>=</mo><mn>2</mn></mrow></semantics></math>"
q_927	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""i=3"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>i</mi><mo>=</mo><mn>3</mn></mrow></semantics></math>"
q_928	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""i=4"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>i</mi><mo>=</mo><mn>4</mn></mrow></semantics></math>"
q_929	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""5"" class=""ltx_Math"" display=""block""><semantics><mn>5</mn></semantics></math>"
q_930	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""4"" class=""ltx_Math"" display=""block""><semantics><mn>4</mn></semantics></math>"
q_931	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n>11"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>n</mi><mo>></mo><mn>11</mn></mrow></semantics></math>"
q_932	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""i"" class=""ltx_Math"" display=""block""><semantics><mi>i</mi></semantics></math>"
q_933	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""k\in\mathbb{Z}_{0}^{+}\Rightarrow k\geq 3\Rightarrow n\geq 15"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>k</mi><mo>∈</mo><msubsup><mi>ℤ</mi><mn>0</mn><mo>+</mo></msubsup><mo>⇒</mo><mi>k</mi><mo>≥</mo><mn>3</mn><mo>⇒</mo><mi>n</mi><mo>≥</mo><mn>15</mn></mrow></semantics></math>"
q_934	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""15"" class=""ltx_Math"" display=""block""><semantics><mn>15</mn></semantics></math>"
q_935	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""5"" class=""ltx_Math"" display=""block""><semantics><mn>5</mn></semantics></math>"
q_936	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""4"" class=""ltx_Math"" display=""block""><semantics><mn>4</mn></semantics></math>"
q_937	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""12"" class=""ltx_Math"" display=""block""><semantics><mn>12</mn></semantics></math>"
q_938	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""13"" class=""ltx_Math"" display=""block""><semantics><mn>13</mn></semantics></math>"
q_939	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""14"" class=""ltx_Math"" display=""block""><semantics><mn>14</mn></semantics></math>"
q_940	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""11"" class=""ltx_Math"" display=""block""><semantics><mn>11</mn></semantics></math>"
q_941	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""5"" class=""ltx_Math"" display=""block""><semantics><mn>5</mn></semantics></math>"
q_942	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""4"" class=""ltx_Math"" display=""block""><semantics><mn>4</mn></semantics></math>"
q_943	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\displaystyle n=5k\Rightarrow n=5k+4(0)."" class=""ltx_Math"" display=""inline""><semantics><mrow><mrow><mi>n</mi><mo>=</mo><mrow><mn>5</mn><mo>⁢</mo><mi>k</mi></mrow><mo>⇒</mo><mi>n</mi><mo>=</mo><mrow><mrow><mn>5</mn><mo>⁢</mo><mi>k</mi></mrow><mo>+</mo><mrow><mn>4</mn><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mn>0</mn><mo stretchy=""false"">)</mo></mrow></mrow></mrow></mrow><mo>.</mo></mrow></semantics></math>"
q_944	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\displaystyle n"" class=""ltx_Math"" display=""inline""><semantics><mi>n</mi></semantics></math>"
q_945	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\displaystyle n"" class=""ltx_Math"" display=""inline""><semantics><mi>n</mi></semantics></math>"
q_946	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\displaystyle n"" class=""ltx_Math"" display=""inline""><semantics><mi>n</mi></semantics></math>"
