id	topic_id	thread_id	type	slt
q_48	A.8	3142655	title	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\lim_{n\rightarrow\infty}\sqrt[n]{\frac{(27)^{n}(n!)^{3}}{(3n)!}}"" display=""block"">   <mrow>     <munder>       <mo movablelimits=""false"">lim</mo>       <mrow>         <mi>n</mi>         <mo>→</mo>         <mi mathvariant=""normal"">∞</mi>       </mrow>     </munder>     <mo>⁡</mo>     <mroot>       <mfrac>         <mrow>           <msup>             <mrow>               <mo stretchy=""false"">(</mo>               <mn>27</mn>               <mo stretchy=""false"">)</mo>             </mrow>             <mi>n</mi>           </msup>           <mo>⁢</mo>           <msup>             <mrow>               <mo stretchy=""false"">(</mo>               <mrow>                 <mi>n</mi>                 <mo lspace=""0pt"" rspace=""3.5pt"">!</mo>               </mrow>               <mo stretchy=""false"">)</mo>             </mrow>             <mn>3</mn>           </msup>         </mrow>         <mrow>           <mrow>             <mo stretchy=""false"">(</mo>             <mrow>               <mn>3</mn>               <mo>⁢</mo>               <mi>n</mi>             </mrow>             <mo stretchy=""false"">)</mo>           </mrow>           <mo lspace=""0pt"" rspace=""3.5pt"">!</mo>         </mrow>       </mfrac>       <mi>n</mi>     </mroot>   </mrow> </math> "
q_49	A.8	3142655	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\lim_{n\rightarrow\infty}\sqrt[n]{\frac{(27)^{n}(n!)^{3}}{(3n)!}}"" display=""block"">   <mrow>     <munder>       <mo movablelimits=""false"">lim</mo>       <mrow>         <mi>n</mi>         <mo>→</mo>         <mi mathvariant=""normal"">∞</mi>       </mrow>     </munder>     <mo>⁡</mo>     <mroot>       <mfrac>         <mrow>           <msup>             <mrow>               <mo stretchy=""false"">(</mo>               <mn>27</mn>               <mo stretchy=""false"">)</mo>             </mrow>             <mi>n</mi>           </msup>           <mo>⁢</mo>           <msup>             <mrow>               <mo stretchy=""false"">(</mo>               <mrow>                 <mi>n</mi>                 <mo lspace=""0pt"" rspace=""3.5pt"">!</mo>               </mrow>               <mo stretchy=""false"">)</mo>             </mrow>             <mn>3</mn>           </msup>         </mrow>         <mrow>           <mrow>             <mo stretchy=""false"">(</mo>             <mrow>               <mn>3</mn>               <mo>⁢</mo>               <mi>n</mi>             </mrow>             <mo stretchy=""false"">)</mo>           </mrow>           <mo lspace=""0pt"" rspace=""3.5pt"">!</mo>         </mrow>       </mfrac>       <mi>n</mi>     </mroot>   </mrow> </math> "
q_50	A.8	3142655	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\displaystyle l=\lim_{n\rightarrow\infty}\bigg{(}\frac{(27)^{n}(n!)^{3}}{(3n)!%&#10;}\bigg{)}^{\frac{1}{n}}"" display=""block"">   <mrow>     <mi>l</mi>     <mo>=</mo>     <mrow>       <munder>         <mo movablelimits=""false"">lim</mo>         <mrow>           <mi>n</mi>           <mo>→</mo>           <mi mathvariant=""normal"">∞</mi>         </mrow>       </munder>       <mo>⁡</mo>       <msup>         <mrow>           <mo maxsize=""210%"" minsize=""210%"">(</mo>           <mfrac>             <mrow>               <msup>                 <mrow>                   <mo stretchy=""false"">(</mo>                   <mn>27</mn>                   <mo stretchy=""false"">)</mo>                 </mrow>                 <mi>n</mi>               </msup>               <mo>⁢</mo>               <msup>                 <mrow>                   <mo stretchy=""false"">(</mo>                   <mrow>                     <mi>n</mi>                     <mo lspace=""0pt"" rspace=""3.5pt"">!</mo>                   </mrow>                   <mo stretchy=""false"">)</mo>                 </mrow>                 <mn>3</mn>               </msup>             </mrow>             <mrow>               <mrow>                 <mo stretchy=""false"">(</mo>                 <mrow>                   <mn>3</mn>                   <mo>⁢</mo>                   <mi>n</mi>                 </mrow>                 <mo stretchy=""false"">)</mo>               </mrow>               <mo lspace=""0pt"" rspace=""3.5pt"">!</mo>             </mrow>           </mfrac>           <mo maxsize=""210%"" minsize=""210%"">)</mo>         </mrow>         <mfrac>           <mn>1</mn>           <mi>n</mi>         </mfrac>       </msup>     </mrow>   </mrow> </math> "
q_51	A.8	3142655	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\displaystyle\ln(l)=\lim_{n\rightarrow\infty}\frac{1}{n}\bigg{[}n\ln(27)+3\ln(%&#10;n!)-\ln((3n)!)\bigg{]}"" display=""block"">   <mrow>     <mrow>       <mi>ln</mi>       <mo>⁡</mo>       <mrow>         <mo stretchy=""false"">(</mo>         <mi>l</mi>         <mo stretchy=""false"">)</mo>       </mrow>     </mrow>     <mo>=</mo>     <mrow>       <munder>         <mo movablelimits=""false"">lim</mo>         <mrow>           <mi>n</mi>           <mo>→</mo>           <mi mathvariant=""normal"">∞</mi>         </mrow>       </munder>       <mo>⁡</mo>       <mrow>         <mfrac>           <mn>1</mn>           <mi>n</mi>         </mfrac>         <mo>⁢</mo>         <mrow>           <mo maxsize=""210%"" minsize=""210%"">[</mo>           <mrow>             <mrow>               <mrow>                 <mi>n</mi>                 <mo>⁢</mo>                 <mrow>                   <mi>ln</mi>                   <mo>⁡</mo>                   <mrow>                     <mo stretchy=""false"">(</mo>                     <mn>27</mn>                     <mo stretchy=""false"">)</mo>                   </mrow>                 </mrow>               </mrow>               <mo>+</mo>               <mrow>                 <mn>3</mn>                 <mo>⁢</mo>                 <mrow>                   <mi>ln</mi>                   <mo>⁡</mo>                   <mrow>                     <mo stretchy=""false"">(</mo>                     <mrow>                       <mi>n</mi>                       <mo lspace=""0pt"" rspace=""3.5pt"">!</mo>                     </mrow>                     <mo stretchy=""false"">)</mo>                   </mrow>                 </mrow>               </mrow>             </mrow>             <mo>-</mo>             <mrow>               <mi>ln</mi>               <mo>⁡</mo>               <mrow>                 <mo stretchy=""false"">(</mo>                 <mrow>                   <mrow>                     <mo stretchy=""false"">(</mo>                     <mrow>                       <mn>3</mn>                       <mo>⁢</mo>                       <mi>n</mi>                     </mrow>                     <mo stretchy=""false"">)</mo>                   </mrow>                   <mo lspace=""0pt"" rspace=""3.5pt"">!</mo>                 </mrow>                 <mo stretchy=""false"">)</mo>               </mrow>             </mrow>           </mrow>           <mo maxsize=""210%"" minsize=""210%"">]</mo>         </mrow>       </mrow>     </mrow>   </mrow> </math> "
q_52	A.9	3145414	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\sum_{n=0}^{N}nx^{n}"" display=""block"">   <mrow>     <munderover>       <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>       <mrow>         <mi>n</mi>         <mo>=</mo>         <mn>0</mn>       </mrow>       <mi>N</mi>     </munderover>     <mrow>       <mi>n</mi>       <mo>⁢</mo>       <msup>         <mi>x</mi>         <mi>n</mi>       </msup>     </mrow>   </mrow> </math> "
q_53	A.9	3145414	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\sum_{i=0}^{n}i^{2}=\frac{(n^{2}+n)(2n+1)}{6}"" display=""block"">   <mrow>     <mrow>       <munderover>         <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>         <mrow>           <mi>i</mi>           <mo>=</mo>           <mn>0</mn>         </mrow>         <mi>n</mi>       </munderover>       <msup>         <mi>i</mi>         <mn>2</mn>       </msup>     </mrow>     <mo>=</mo>     <mfrac>       <mrow>         <mrow>           <mo stretchy=""false"">(</mo>           <mrow>             <msup>               <mi>n</mi>               <mn>2</mn>             </msup>             <mo>+</mo>             <mi>n</mi>           </mrow>           <mo stretchy=""false"">)</mo>         </mrow>         <mo>⁢</mo>         <mrow>           <mo stretchy=""false"">(</mo>           <mrow>             <mrow>               <mn>2</mn>               <mo>⁢</mo>               <mi>n</mi>             </mrow>             <mo>+</mo>             <mn>1</mn>           </mrow>           <mo stretchy=""false"">)</mo>         </mrow>       </mrow>       <mn>6</mn>     </mfrac>   </mrow> </math> "
q_54	A.10	3152814	title	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\int_{0}^{\infty}\frac{\sin x}{x^{a}}"" display=""block"">   <mrow>     <msubsup>       <mo largeop=""true"" symmetric=""true"">∫</mo>       <mn>0</mn>       <mi mathvariant=""normal"">∞</mi>     </msubsup>     <mfrac>       <mrow>         <mi>sin</mi>         <mo>⁡</mo>         <mi>x</mi>       </mrow>       <msup>         <mi>x</mi>         <mi>a</mi>       </msup>     </mfrac>   </mrow> </math> "
q_55	A.10	3152814	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\int_{0}^{\infty}\frac{\sin x}{x^{a}}"" display=""block"">   <mrow>     <msubsup>       <mo largeop=""true"" symmetric=""true"">∫</mo>       <mn>0</mn>       <mi mathvariant=""normal"">∞</mi>     </msubsup>     <mfrac>       <mrow>         <mi>sin</mi>         <mo>⁡</mo>         <mi>x</mi>       </mrow>       <msup>         <mi>x</mi>         <mi>a</mi>       </msup>     </mfrac>   </mrow> </math> "
q_56	A.11	3158634	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""R^{3}"" display=""block"">   <msup>     <mi>R</mi>     <mn>3</mn>   </msup> </math> "
q_57	A.11	3158634	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""u=(a,b,c)"" display=""block"">   <mrow>     <mi>u</mi>     <mo>=</mo>     <mrow>       <mo stretchy=""false"">(</mo>       <mi>a</mi>       <mo>,</mo>       <mi>b</mi>       <mo>,</mo>       <mi>c</mi>       <mo stretchy=""false"">)</mo>     </mrow>   </mrow> </math> "
q_58	A.11	3158634	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""v=(d,e,f)"" display=""block"">   <mrow>     <mi>v</mi>     <mo>=</mo>     <mrow>       <mo stretchy=""false"">(</mo>       <mi>d</mi>       <mo>,</mo>       <mi>e</mi>       <mo>,</mo>       <mi>f</mi>       <mo stretchy=""false"">)</mo>     </mrow>   </mrow> </math> "
q_59	A.11	3158634	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""u\times v=\vmatrix\hat{i}&amp;amp;\hat{j}&amp;amp;\hat{k}\\&#10;a&amp;amp;b&amp;amp;c\\&#10;d&amp;amp;e&amp;amp;f\\&#10;"" display=""block"">   <mrow>     <mrow>       <mi>u</mi>       <mo>×</mo>       <mi>v</mi>     </mrow>     <mo>=</mo>     <mrow>       <mrow>         <merror class=""ltx_ERROR undefined undefined"">           <mtext>{vmatrix}</mtext>         </merror>         <mo>⁢</mo>         <mover accent=""true"">           <mi>i</mi>           <mo stretchy=""false"">^</mo>         </mover>         <mo>⁢</mo>         <mi mathvariant=""normal"">&amp;</mi>         <mo>⁢</mo>         <mi>a</mi>         <mo>⁢</mo>         <mi>m</mi>         <mo>⁢</mo>         <mi>p</mi>       </mrow>       <mo>;</mo>       <mrow>         <mover accent=""true"">           <mi>j</mi>           <mo stretchy=""false"">^</mo>         </mover>         <mo>⁢</mo>         <mi mathvariant=""normal"">&amp;</mi>         <mo>⁢</mo>         <mi>a</mi>         <mo>⁢</mo>         <mi>m</mi>         <mo>⁢</mo>         <mi>p</mi>       </mrow>       <mo>;</mo>       <mrow>         <mover accent=""true"">           <mi>k</mi>           <mo stretchy=""false"">^</mo>         </mover>         <mo>⁢</mo>         <mi>a</mi>         <mo>⁢</mo>         <mi mathvariant=""normal"">&amp;</mi>         <mo>⁢</mo>         <mi>a</mi>         <mo>⁢</mo>         <mi>m</mi>         <mo>⁢</mo>         <mi>p</mi>       </mrow>       <mo>;</mo>       <mrow>         <mi>b</mi>         <mo>⁢</mo>         <mi mathvariant=""normal"">&amp;</mi>         <mo>⁢</mo>         <mi>a</mi>         <mo>⁢</mo>         <mi>m</mi>         <mo>⁢</mo>         <mi>p</mi>       </mrow>       <mo>;</mo>       <mrow>         <mi>c</mi>         <mo>⁢</mo>         <mi>d</mi>         <mo>⁢</mo>         <mi mathvariant=""normal"">&amp;</mi>         <mo>⁢</mo>         <mi>a</mi>         <mo>⁢</mo>         <mi>m</mi>         <mo>⁢</mo>         <mi>p</mi>       </mrow>       <mo>;</mo>       <mrow>         <mi>e</mi>         <mo>⁢</mo>         <mi mathvariant=""normal"">&amp;</mi>         <mo>⁢</mo>         <mi>a</mi>         <mo>⁢</mo>         <mi>m</mi>         <mo>⁢</mo>         <mi>p</mi>       </mrow>       <mo>;</mo>       <mi>f</mi>     </mrow>   </mrow> </math> "
q_60	A.11	3158634	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""R^{2}"" display=""block"">   <msup>     <mi>R</mi>     <mn>2</mn>   </msup> </math> "
q_61	A.11	3158634	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""R^{3}"" display=""block"">   <msup>     <mi>R</mi>     <mn>3</mn>   </msup> </math> "
q_62	A.11	3158634	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""u=(a,b)"" display=""block"">   <mrow>     <mi>u</mi>     <mo>=</mo>     <mrow>       <mo stretchy=""false"">(</mo>       <mi>a</mi>       <mo>,</mo>       <mi>b</mi>       <mo stretchy=""false"">)</mo>     </mrow>   </mrow> </math> "
q_63	A.11	3158634	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""v=(d,e)"" display=""block"">   <mrow>     <mi>v</mi>     <mo>=</mo>     <mrow>       <mo stretchy=""false"">(</mo>       <mi>d</mi>       <mo>,</mo>       <mi>e</mi>       <mo stretchy=""false"">)</mo>     </mrow>   </mrow> </math> "
q_64	A.11	3158634	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""R^{2}"" display=""block"">   <msup>     <mi>R</mi>     <mn>2</mn>   </msup> </math> "
q_65	A.11	3158634	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""R^{3}"" display=""block"">   <msup>     <mi>R</mi>     <mn>3</mn>   </msup> </math> "
q_66	A.11	3158634	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\Phi(u,\ v)=(\ f(u),\ \ g(v)\ )"" display=""block"">   <mrow>     <mrow>       <mi mathvariant=""normal"">Φ</mi>       <mo>⁢</mo>       <mrow>         <mo stretchy=""false"">(</mo>         <mi>u</mi>         <mo rspace=""7.5pt"">,</mo>         <mi>v</mi>         <mo stretchy=""false"">)</mo>       </mrow>     </mrow>     <mo>=</mo>     <mrow>       <mo rspace=""7.5pt"" stretchy=""false"">(</mo>       <mrow>         <mi>f</mi>         <mo>⁢</mo>         <mrow>           <mo stretchy=""false"">(</mo>           <mi>u</mi>           <mo stretchy=""false"">)</mo>         </mrow>       </mrow>       <mo rspace=""12.5pt"">,</mo>       <mrow>         <mi>g</mi>         <mo>⁢</mo>         <mrow>           <mo stretchy=""false"">(</mo>           <mi>v</mi>           <mo rspace=""7.5pt"" stretchy=""false"">)</mo>         </mrow>       </mrow>       <mo stretchy=""false"">)</mo>     </mrow>   </mrow> </math> "
q_67	A.11	3158634	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""R^{2}"" display=""block"">   <msup>     <mi>R</mi>     <mn>2</mn>   </msup> </math> "
q_68	A.11	3158634	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""D=\Bigg{|}\frac{\partial{\Phi}}{\partial{u}}\times\frac{\partial{\Phi}}{%&#10;\partial{v}}\Bigg{|}"" display=""block"">   <mrow>     <mi>D</mi>     <mo>=</mo>     <mrow>       <mo maxsize=""260%"" minsize=""260%"">|</mo>       <mrow>         <mfrac>           <mrow>             <mo>∂</mo>             <mo>⁡</mo>             <mi mathvariant=""normal"">Φ</mi>           </mrow>           <mrow>             <mo>∂</mo>             <mo>⁡</mo>             <mi>u</mi>           </mrow>         </mfrac>         <mo>×</mo>         <mfrac>           <mrow>             <mo>∂</mo>             <mo>⁡</mo>             <mi mathvariant=""normal"">Φ</mi>           </mrow>           <mrow>             <mo>∂</mo>             <mo>⁡</mo>             <mi>v</mi>           </mrow>         </mfrac>       </mrow>       <mo maxsize=""260%"" minsize=""260%"">|</mo>     </mrow>   </mrow> </math> "
q_69	A.11	3158634	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""R^{3}"" display=""block"">   <msup>     <mi>R</mi>     <mn>3</mn>   </msup> </math> "
q_70	A.11	3158634	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""R^{2}"" display=""block"">   <msup>     <mi>R</mi>     <mn>2</mn>   </msup> </math> "
q_71	A.11	3158634	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\iint_{V}f(x,y)dx\ dy=\iint_{Q}f(\Phi(u,v)\Bigg{|}\frac{\partial{\Phi}}{%&#10;\partial{u}}\times\frac{\partial{\Phi}}{\partial{v}}\Bigg{|}"" display=""block"">   <mrow>     <msub>       <merror class=""ltx_ERROR undefined undefined"">         <mtext>\iint</mtext>       </merror>       <mi>V</mi>     </msub>     <mi>f</mi>     <mrow>       <mo stretchy=""false"">(</mo>       <mi>x</mi>       <mo>,</mo>       <mi>y</mi>       <mo stretchy=""false"">)</mo>     </mrow>     <mi>d</mi>     <mpadded width=""+5pt"">       <mi>x</mi>     </mpadded>     <mi>d</mi>     <mi>y</mi>     <mo>=</mo>     <msub>       <merror class=""ltx_ERROR undefined undefined"">         <mtext>\iint</mtext>       </merror>       <mi>Q</mi>     </msub>     <mi>f</mi>     <mrow>       <mo stretchy=""false"">(</mo>       <mi mathvariant=""normal"">Φ</mi>       <mrow>         <mo stretchy=""false"">(</mo>         <mi>u</mi>         <mo>,</mo>         <mi>v</mi>         <mo stretchy=""false"">)</mo>       </mrow>       <mo maxsize=""260%"" minsize=""260%"">|</mo>       <mfrac>         <mrow>           <mo>∂</mo>           <mo>⁡</mo>           <mi mathvariant=""normal"">Φ</mi>         </mrow>         <mrow>           <mo>∂</mo>           <mo>⁡</mo>           <mi>u</mi>         </mrow>       </mfrac>       <mo>×</mo>       <mfrac>         <mrow>           <mo>∂</mo>           <mo>⁡</mo>           <mi mathvariant=""normal"">Φ</mi>         </mrow>         <mrow>           <mo>∂</mo>           <mo>⁡</mo>           <mi>v</mi>         </mrow>       </mfrac>       <mo maxsize=""260%"" minsize=""260%"">|</mo>     </mrow>   </mrow> </math> "
